prob,err,trno,half,half_str,phase,phase_str,ta,sa,specID,id,contingency
0.345,0.122777777777778,10,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.28,0.06125,11,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.28,0.0646153846153846,12,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.26,0.0327272727272727,13,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.33,0.0911940298507463,14,2,second,2,ext,39,NaN,m08_v2,m08,75/25
NaN,NaN,15,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.28,0.06125,-5,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.28,0.0646153846153846,-4,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.26,0.0327272727272727,-3,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.33,0.0911940298507463,-2,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.37,0.134705882352941,-1,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.4,-0.377777777777778,1,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.42,-0.360821917808219,2,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.48,-0.303783783783784,3,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.54,-0.246666666666667,4,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.58,-0.209473684210526,5,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.69,-0.0892207792207793,6,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.56,-0.222051282051282,7,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.5,-0.284810126582278,8,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.38,-0.4075,9,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.5,-0.277777777777778,10,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.51,-0.270487804878049,11,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.47,-0.313132530120482,12,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.57,-0.215714285714286,13,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.5,-0.276470588235294,14,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.57,-0.209069767441861,15,2,second,1,acq,39,NaN,m08_v2,m08,75/25
0.61,-0.171609195402299,-5,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.66,-0.112727272727273,-4,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.57,-0.205280898876405,-3,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.57,-0.207777777777778,-2,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.68,-0.10021978021978,-1,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.77,0.538115942028985,1,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.72,0.491428571428571,2,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.74,0.514647887323944,3,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.62,0.397777777777778,4,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.68,0.447123287671233,5,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.68,0.45027027027027,6,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.64,0.413333333333333,7,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.66,0.436315789473684,8,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.59,0.369220779220779,9,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.64,0.409230769230769,10,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.55,0.322151898734177,11,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.52,0.2825,12,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.51,0.263086419753086,13,2,second,2,ext,39,NaN,m08_v2,m08,75/25
0.55,0.30609756097561,14,2,second,2,ext,39,NaN,m08_v2,m08,75/25
NaN,NaN,15,2,second,2,ext,39,NaN,m08_v2,m08,75/25
NaN,NaN,-5,1,first,2,ext,40,NaN,m14_v2,m14,75/25
NaN,NaN,-4,1,first,2,ext,40,NaN,m14_v2,m14,75/25
NaN,NaN,-3,1,first,2,ext,40,NaN,m14_v2,m14,75/25
NaN,NaN,-2,1,first,2,ext,40,NaN,m14_v2,m14,75/25
NaN,NaN,-1,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.24,0.24,1,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.45,0.45,2,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.45,0.45,3,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.24,0.24,4,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.34,0.34,5,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.17,0.17,6,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.29,0.29,7,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.35,0.225,8,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.31,0.198888888888889,9,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.375,0.275,10,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.1,0.00909090909090909,11,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.34,0.173333333333333,12,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.58,0.426153846153846,13,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.6,0.385714285714286,14,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.59,0.39,15,1,first,2,ext,40,NaN,m14_v2,m14,75/25
0.1,0.00909090909090909,-5,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.34,0.173333333333333,-4,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.58,0.426153846153846,-3,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.6,0.385714285714286,-2,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.59,0.39,-1,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.64,-0.16,1,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.27,-0.53952380952381,2,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.74,-0.0781818181818182,3,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.28,-0.546086956521739,4,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.61,-0.223333333333333,5,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.54,-0.3,6,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.11,-0.736153846153846,7,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.48,-0.371851851851852,8,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.25,-0.607142857142857,9,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.46,-0.367586206896552,10,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.42,-0.413333333333333,11,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.54,-0.298709677419355,12,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.21,-0.6025,13,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.65,-0.137878787878788,14,1,first,1,acq,40,NaN,m14_v2,m14,75/25
NaN,NaN,15,1,first,1,acq,40,NaN,m14_v2,m14,75/25
0.42,-0.413333333333333,-5,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.54,-0.298709677419355,-4,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.21,-0.6025,-3,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.65,-0.137878787878788,-2,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.74,-0.0541176470588235,-1,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.8,0.6125,1,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.68,0.503529411764706,2,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.75,0.583333333333333,3,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.65,0.492105263157895,4,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.65,0.5,5,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.83,0.687142857142857,6,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.79,0.653636363636364,7,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.83,0.656086956521739,8,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.3,0.0916666666666666,9,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.46,0.26,10,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.65,0.457692307692308,11,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.82,0.634814814814815,12,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.77,0.591428571428571,13,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.56,0.387586206896552,14,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.695,0.495,15,2,second,2,ext,40,NaN,m14_v2,m14,75/25
0.82,0.634814814814815,-5,2,second,1,acq,40,NaN,m14_v2,m14,75/25
